userId,submitDate,createdAt,taskId,isChecked,comment
6971b08d02a5477746026172,2026-02-10,2026-02-11T11:18:02.275Z,697b1e2cc01f188423ea7e1a,true,"विद्यार्थ्यांनी विविध प्रकारचे ऑब्जेक्टिव्ह प्रश्न स्वतः तयार केले."
6971b08d02a5477746026172,2026-02-10,2026-02-11T11:18:02.275Z,697b1e2cc01f188423ea7e19,true,"स्वतः वाचून प्रश्न प्रकार तयार केल्यामुळे धडा समजण्यास विद्यार्थ्यांना मदत झाली."
6971a77c2edad4557d61a602,2026-02-10,2026-02-11T11:18:53.525Z,697b1e2cc01f188423ea7e17,true,"पालकांच्या नकळत आठवीतील एक विद्यार्थी अनुपस्थित राहिला हे त्याच्या वर्गशिक्षिकेला सांगितले डबा द्यायल्या आलेल्या पालकांशी त्याच्या वर्तनबदलासंदर्भात सांगितले."
6971a77c2edad4557d61a602,2026-02-10,2026-02-11T11:18:53.525Z,697b1e2cc01f188423ea7e19,true,"विशिष्ट अव्ययांना विशिष्ट विभक्ती लागते हा पाठ्यांश तुम्ही दिलेल्या उदाहरणांमुळे समजला असे विद्यार्थ्यांनी सांगितले  ."
6971a77c2edad4557d61a602,2026-02-10,2026-02-11T11:18:53.525Z,697b1e2cc01f188423ea7e1a,true,"वरील पाठासंदर्भात विद्यार्थ्यांनी पूर्वी शिकलेल्या धड्यातील अव्ययांची वाक्ये उत्स्फूर्तपणे सांगितली."
696de1e7c6f1e96897241a2a,2026-02-10,2026-02-11T11:25:36.302Z,697b1e2cc01f188423ea7e13,true,"मुद्द्याचे स्पष्टीकरण,उजळणी घेतल्यानंतरही काही विद्यार्थ्यांना विचारलेल्या प्रश्नांची उत्तरे देता आली नाही .याबाबतचे कारण जाणून घेण्यासाठी विद्यार्थ्यांची चर्चा केली . त्यातून त्यांना शिकताना येणाऱ्या अडचणी बाबतचे काही मुद्दे समजले ."
696de1e7c6f1e96897241a2a,2026-02-10,2026-02-11T11:25:36.302Z,697b1e2cc01f188423ea7e1a,true,"विद्यार्थ्यांनी गणिते सोडवताना वेगळ्या पद्धतींचा वापर केला . त्यामुळे त्याला पुढे बोलावून त्याचे कौतुक केले ."
696de1e7c6f1e96897241a2a,2026-02-10,2026-02-11T11:25:36.302Z,697b1e2cc01f188423ea7e17,true,"विद्यार्थ्यांशी मनमोकळेपणाने बोलल्यामुळे त्यांच्या अभ्यास करताना येणाऱ्या अडचणी समजल्या व त्यावरचे उपाय याबाबत चर्चा झाली ."
6971b1ed02a5477746026b83,2026-02-10,2026-02-11T13:21:28.126Z,697b1e2cc01f188423ea7e0f,true,"आज अथर्वने मी कविता शिकवत असताना  काहीच ॲक्शन्स केले नाही.. तो त्याच्या नादात होता. परंतु त्याला कवितेच्या ओळी म्हणता आल्या ."
6971b1ed02a5477746026b83,2026-02-10,2026-02-11T13:21:28.126Z,697b1e2cc01f188423ea7e13,true,"आज आलियाने खूप दिवसातून भाजी चपाती डब्याला आणली होती आणि ती तिने खाल्ली. रोज डबा आणत नव्हती आणला तर चिप्स आणत होती. कारण तिला मी समज दिल्यामुळे तिने भाजी चपाती आणली."
6971b1ed02a5477746026b83,2026-02-10,2026-02-11T13:21:28.126Z,697b1e2cc01f188423ea7e18,true,"सार्थक नावाच्या मुलाला 3,6,9 यामध्ये उलटा अंक लिहितो हे पालकांना सांगितले त्याचा अभ्यास घेताना लक्ष देण्यास सांगितले."
6971b1ed02a5477746026b83,2026-02-10,2026-02-11T13:21:28.126Z,697b1e2cc01f188423ea7e11,true,"मुलांना फुलांचे उपयोग सांगण्यासाठी त्यांना खरोखरची फुले आणण्यास सांगितले व त्यांची नावे विचारले.. त्याच्या आवडीचे फुल विचारले. त्यांचा उपयोग करण्यास सांगितला. काहींनी सजावट केली काही नाही केसाला लावली. काहींनी गाडीला लावण्यात सांगितले तर काहींनी देवाला वाहण्यासाठी सांगितली."
6971af4a02a5477746025bd6,2026-02-10,2026-02-11T13:24:48.090Z,697b1e2cc01f188423ea7e0f,false,"आज मी एका मुलीचे निरीक्षण केले."
6971af4a02a5477746025bd6,2026-02-10,2026-02-11T13:24:48.090Z,697b1e2cc01f188423ea7e18,false,"तिचे रोज रडण्यामागचे कारण विचारले"
6971af4a02a5477746025bd6,2026-02-10,2026-02-11T13:24:48.090Z,697b1e2cc01f188423ea7e17,false,"वरिष्ठ शिक्षकांची मदत घेतली"
69722dc0ab8e50102478ab1b,2026-02-10,2026-02-11T13:51:44.262Z,697b1e2cc01f188423ea7e10,true,"संधी देण्यात आल्याने आपले मत मांडतो. मुक्तोत्तरी प्रश्नांचे  उत्तर देतो."
69722dc0ab8e50102478ab1b,2026-02-10,2026-02-11T13:51:44.262Z,697b1e2cc01f188423ea7e12,true,"घरी दिलेले काम पूर्ण करून आणतो."
69722dc0ab8e50102478ab1b,2026-02-10,2026-02-11T13:51:44.262Z,697b1e2cc01f188423ea7e0f,true,"नम्रतेने बोलतो. संवाद साधतो."
6971af932edad4557d61c628,2026-02-10,2026-02-11T13:55:11.916Z,697b1e2cc01f188423ea7e0f,true,"आज श्लोक च्या हालचालीकडे लक्ष दिले तो  गोष्ट ऐकण्यात  एकचित्त पणा नव्हता सारखी हालचाल करत होता"
6971af932edad4557d61c628,2026-02-10,2026-02-11T13:55:11.916Z,697b1e2cc01f188423ea7e10,true,"दोन विद्यार्थ्यांना समोर घेऊन गोष्ट सांगायला सांगितली हा बदल केला."
6971af932edad4557d61c628,2026-02-10,2026-02-11T13:55:11.916Z,697b1e2cc01f188423ea7e17,true,"आज सहकाऱ्यांशी संवाद झाला नाही."
6971af932edad4557d61c628,2026-02-10,2026-02-11T13:55:11.916Z,697b1e2cc01f188423ea7e15,true,"सांगितलेली गोष्ट त्यांना त्यांच्या भाषेत सांगावयास सांगितले."
697236de5dab9a102eb4b9a4,2026-02-10,2026-02-11T14:19:39.409Z,697b1e2cc01f188423ea7e19,true,"पूर्व आधारित अनुभवामुळे"
697236de5dab9a102eb4b9a4,2026-02-10,2026-02-11T14:19:39.409Z,697b1e2cc01f188423ea7e0f,true,"दिलेल्या कृती उपक्रमात एकाग्रतेने लक्ष देणे"
697236de5dab9a102eb4b9a4,2026-02-10,2026-02-11T14:19:39.409Z,697b1e2cc01f188423ea7e10,true,"तोंडी समजावून सांगता जोडीदारांसोबत कृती केल्याने समजण्यास मदत मिळते"
697191a02edad4557d6157e2,2026-02-10,2026-02-11T14:28:20.813Z,697b1e2cc01f188423ea7e0f,true,"His concentration level is less"
697191a02edad4557d6157e2,2026-02-10,2026-02-11T14:28:20.813Z,697b1e2cc01f188423ea7e10,true,"He can answer with the help of pictures"
697191a02edad4557d6157e2,2026-02-10,2026-02-11T14:28:20.813Z,697b1e2cc01f188423ea7e16,true,"Formation of 4,7,9  pattern is constantly wrong"
697191a02edad4557d6157e2,2026-02-10,2026-02-11T14:28:20.813Z,697b1e2cc01f188423ea7e18,true,"He can recognise the given numbers correctly"
6972379bab8e501024793a54,2026-02-10,2026-02-11T15:54:59.885Z,697b1e2cc01f188423ea7e11,true,"योग्य काय? हा पाठ शिकवताना दैनंदिन जीवनातील विविध उदाहरणाद्वारे योग्य आणि अयोग्य गोष्टींची ओळख करून दिली."
6972379bab8e501024793a54,2026-02-10,2026-02-11T15:54:59.885Z,697b1e2cc01f188423ea7e12,true,"योग्य आणि अयोग्य गोष्टी ओळखण्याचे निकष विद्यार्थ्यांनी कसे ठरवले याविषयी सविस्तर चर्चा केली."
6972379bab8e501024793a54,2026-02-10,2026-02-11T15:54:59.885Z,697b1e2cc01f188423ea7e1a,true,"विद्यार्थी दररोज करत असलेल्या योग्य गोष्टी सांगून त्यांचे कौतुक केले."
69724cdb5dab9a102eb56a2a,2026-02-10,2026-02-11T16:34:30.090Z,697b1e2cc01f188423ea7e1a,true,"विद्यार्थी दिलेला घटक घरूनच आधीच वाचून येत आहेत, त्यामुळे विद्यार्थ्यांना तो घटक समजण्यास  उपयोग झाला व विद्यार्थी प्रश्नांची उत्तरे देण्याचा छान प्रयत्न करत आहेत."
69724cdb5dab9a102eb56a2a,2026-02-10,2026-02-11T16:34:30.090Z,697b1e2cc01f188423ea7e12,true,"पाठदरम्यान एखादा प्रश्न विचारला जातो,हे विद्यार्थ्यांचे लक्षात आलेले आहे, त्यामुळे वर्गातील विद्यार्थी लक्षपूर्वक ऐकत आहे व विचारलेल्या प्रश्नांची उत्तरे देण्याचा प्रयत्न करत आहेत."
697210c6ab8e50102477b348,2026-02-10,2026-02-11T18:18:09.696Z,697b1e2cc01f188423ea7e15,true,"वाहतुकीचे महत्त्व विविध उदाहरणांच्या साह्याने स्वतःच्या शब्दात सांगतात वाहतुकीमध्ये आणि संदेशवहनांमध्ये आजपर्यंत झालेल्या बदलाचे स्वरूप उदाहरणांच्या साह्याने स्पष्ट करतात"
697210c6ab8e50102477b348,2026-02-10,2026-02-11T18:18:09.696Z,697b1e2cc01f188423ea7e17,true,"वाहतूक आणि संदेशवहन यांच्या असणाऱ्या सहसंबंध अनेक उदाहरणांच्या साहाय्याने सांगून विविध प्रश्न प्रकारानुसार प्रश्न काढून चर्चा करतात"
697210c6ab8e50102477b348,2026-02-10,2026-02-11T18:18:09.696Z,697b1e2cc01f188423ea7e19,true,"पाठावर आधारित नोट्स काढून विविध प्रश्न प्रकार नुसार  प्रश्न  काढल्यामुळे आणि चर्चा केल्यामुळे पाठ समजण्यास मदत झाली"
6971b9aa9f16fa0f9d681db9,2026-02-10,2026-02-11T18:20:12.228Z,697b1e2cc01f188423ea7e13,true,"बाजारातील वस्तूंची चित्रे आणि प्रत्यक्ष भाजीपाला दाखवल्यामुळे मुलांना संकल्पना अधिक लवकर समजली. बाजारात पैसे कसे द्यायचे"" किंवा ""वस्तू कशी मागायची"" याचे प्रात्यक्षिक (Role Play) पुढील तासामध्ये करुन घेऊन मुलांचे व्यावहारिक ज्ञान वाढवता येईल."
6971b9aa9f16fa0f9d681db9,2026-02-10,2026-02-11T18:20:12.228Z,697b1e2cc01f188423ea7e15,true,"विद्यार्थ्यानी बाजारात विक्रीसाठी असणाऱ्या वस्तूंची नावे पटापट सांगितली. त्यामुळे विद्यार्थ्यांच्या शब्द संग्रहामध्ये वाढ होण्यास मदत झाली."
6971fe145dab9a102eb2bfa5,2026-02-10,2026-02-11T18:22:51.884Z,697b1e2cc01f188423ea7e0f,false,"आज प्रिन्स चे निरीक्षण केले तो  आज वर्गात स्थिर बसला नाही आणि त्याचे लक्ष आज वर्गातील ऍक्टिव्हिटी कडे अजिबात नव्हते"
6971fe145dab9a102eb2bfa5,2026-02-10,2026-02-11T18:22:51.884Z,697b1e2cc01f188423ea7e13,false,"आज वर्गात अक्षर वाचन ही ऍक्टिव्हिटी घेतली चित्र दाखवून अक्षर ओळखायचे होते व एक दोन विद्यार्थी  सोडल्यास बाकी सर्व मुलांनी खूप छान अक्षरे ओळखली."
6971fe145dab9a102eb2bfa5,2026-02-10,2026-02-11T18:22:51.884Z,697b1e2cc01f188423ea7e17,false,"आज प्रिन्स व अजून दोन चार मुलांचे ऍक्टिव्हिटी मध्ये अजिबात लक्ष नव्हते त्याबद्दल काय वेगळे करता येईल याविषयी चर्चा केली"
6971fe145dab9a102eb2bfa5,2026-02-10,2026-02-11T18:22:51.884Z,697b1e2cc01f188423ea7e18,false,"प्रिन्स च्या आईशी संवाद साधताना जाणवले कि तो घरीही आईला अभ्यासविषयी त्रास देतो त्यावर त्यांना घरी घेण्यासाठी एक ऍक्टिव्हिटी सांगितली व दोन दिवस त्यापद्धतीने च शिकवण्यास सांगितले."
6971fe145dab9a102eb2bfa5,2026-02-10,2026-02-11T18:22:51.884Z,697b1e2cc01f188423ea7e1a,false,"जरी आज प्रिन्सचे वर्गात लक्ष नव्हते तरी आज तो संपूर्ण परिपाठ खूप छान म्हणला."
6971d643ab8e50102475e619,2026-02-11,2026-02-12T06:55:22.651Z,697b1e2cc01f188423ea7e0f,true,"Tanesh was very excited to learn about robots."
697248935dab9a102eb547de,2026-02-11,2026-02-12T07:15:53.340Z,697b1e2cc01f188423ea7e0f,true,"Today I observed my 1 student whom I used to think as silent kid is actually a talkative one, who talks more but in soft voice."
6971b1ed02a5477746026b83,2026-02-11,2026-02-12T09:38:26.168Z,697b1e2cc01f188423ea7e0f,true,"सार्थक नावाचा विद्यार्थी शाळेत आल्यावर शांत बसत नाही. बॅग एकीकडे फेकतो आणि तो l दुसरीकडे बसतो असं का करतो माहित नाही.  त्याला खूप समजावलं परंतु त्यामध्ये काही सुधारणा होत नाही."
6971b1ed02a5477746026b83,2026-02-11,2026-02-12T09:38:26.168Z,697b1e2cc01f188423ea7e18,false,"आरुष गायकवाड हा विद्यार्थी रोज शाळेत येतो परंतु त्या मुलाला शाळेमध्ये शिकवले तेवढाच अभ्यास करतो घरचा अभ्यास पूर्ण करून आणत नाही याबद्दल पालकांशी चर्चा केली नक्की काय समस्या आहे."
6971b1ed02a5477746026b83,2026-02-11,2026-02-12T09:38:26.168Z,697b1e2cc01f188423ea7e11,true,"मुलांना लहान व मोठे आकार समजण्यासाठी त्यांना विविध बाटल्या देऊन त्याचे झाकण लावण्या सांगितले त्यामध्ये काही आकार लहान होते व काही मोठे होते. फळ्यावर न लिहिता मुलांना ऍक्टिव्हिटी दिली."
6971fd77ab8e501024772b23,2026-02-11,2026-02-12T10:55:57.770Z,697b1e2cc01f188423ea7e0f,true,"ती बसते छान. ऐकते पण स्वतःच्या विश्वात असते. तीच काहीतरी सांगत असते."
6971fd77ab8e501024772b23,2026-02-11,2026-02-12T10:55:57.770Z,697b1e2cc01f188423ea7e13,true,"म्हणते सगळं. तीच जास्त ऐकवते. मनानी सांगते."
6971fd77ab8e501024772b23,2026-02-11,2026-02-12T10:55:57.770Z,697b1e2cc01f188423ea7e17,true,"हो सांगितले."
6971fd77ab8e501024772b23,2026-02-11,2026-02-12T10:55:57.770Z,697b1e2cc01f188423ea7e18,true,"तिच्या पालकांना ही सांगितले."
6971fd77ab8e501024772b23,2026-02-11,2026-02-12T10:55:57.770Z,697b1e2cc01f188423ea7e1a,true,"ती जे काही सादरीकरण करते त्याला दाद देते व पुढच्या वेळेस अजून छान कर. अस सांगते"
69720006ab8e501024773922,2026-02-11,2026-02-12T11:44:38.079Z,697b1e2cc01f188423ea7e10,true,"Reading साठी जोडीदारासोबत काम करू दिले"
696ddce5c6f1e9689723f17f,2026-02-11,2026-02-12T11:47:04.244Z,697b1e2cc01f188423ea7e12,true,"दिलेल्या उपक्रमांवरती प्रश्न विचारले"
696ddce5c6f1e9689723f17f,2026-02-11,2026-02-12T11:47:04.244Z,697b1e2cc01f188423ea7e15,true,"जोडशब्द लिहण्यास दिले"
6971a77c2edad4557d61a602,2026-02-11,2026-02-12T12:31:30.668Z,697b1e2cc01f188423ea7e17,true,"10वीतील हुशार विद्यार्थिनी पेपरमध्ये गरजेपेक्षा अधिक  लिहीते यासंबंधी चर्चा झाली.संबंधित मुलीला त्यासंदर्भात समजावून सांगितले .परीक्षेत होणारे नुकसान,वेळ पुरणार नाही इ.बाबी सांगितल्या."
6971a77c2edad4557d61a602,2026-02-11,2026-02-12T12:31:30.668Z,697b1e2cc01f188423ea7e19,true,"Gond art संंबंधी topic textbook मधील pictures ,given information तसेच new words and concepts चे explanation यांमुळे छान समजला असे विद्यार्थिनीने सांगितले ."
6971a77c2edad4557d61a602,2026-02-11,2026-02-12T12:31:30.668Z,697b1e2cc01f188423ea7e1a,true,"शब्दांचा अर्थ  तसेच प्रतिशब्द सांगतात यासाठी मुलांचे कौतुक केले."
696ddd3bc6f1e9689723f3c3,2026-02-11,2026-02-12T12:42:59.673Z,697b1e2cc01f188423ea7e19,true,"विद्यार्थ्यांना असा प्रश्न विचारल्यावर विद्यार्थी धड्याची सुलभता तसेच शिक्षकांची शिकवण्याची पद्धत अशी उत्तरे देतात."
696ddca8c6f1e9689723efd3,2026-02-11,2026-02-12T13:27:29.806Z,697b1e2cc01f188423ea7e15,false,"अपुरा वेळ आणि पाठ्यांश"
6972379bab8e501024793a54,2026-02-11,2026-02-12T14:35:17.567Z,697b1e2cc01f188423ea7e11,true,"Measurement of Length हा पाठ शिकवताना घरातील वस्तूंची लांबी कशी मोजावी, हे प्रत्यक्ष दाखवले व घरातील ठराविक वस्तूंची लांबी मोजण्यास सांगितले."
6972379bab8e501024793a54,2026-02-11,2026-02-12T14:35:17.567Z,697b1e2cc01f188423ea7e1a,true,"विद्यार्थ्यांनी विविध वस्तूंची लांबी विविध पद्धती वापरून मोजून दाखवली. याबद्दल त्यांचे कौतुक केले."
697236de5dab9a102eb4b9a4,2026-02-11,2026-02-12T15:04:45.503Z,697b1e2cc01f188423ea7e19,true,"शिक्षकांनी धडा समजावून सांगितल्यामुळे"
697236de5dab9a102eb4b9a4,2026-02-11,2026-02-12T15:04:45.503Z,697b1e2cc01f188423ea7e0f,true,"प्रत्येक दिवसातील त्याचे हालचाल आणि केलेले निरीक्षण यात थोडीफार प्रगती होत आहे"
697236de5dab9a102eb4b9a4,2026-02-11,2026-02-12T15:04:45.503Z,697b1e2cc01f188423ea7e10,true,"थोडे सावकाश बोलल्याने त्याचे ग्रहण करण्याची क्षमता आधीपेक्षा अधिक वाढत आहे"
697210c6ab8e50102477b348,2026-02-11,2026-02-12T17:54:29.180Z,697b1e2cc01f188423ea7e15,true,"विद्यार्थ्यांनी प्रवासादरम्यान येणाऱ्या वाहतुकीच्या समस्यांचा विचार करून समस्यांवर उपाय म्हणून वाहतुकीच्या साधनांमध्ये किंवा मार्गांमध्ये कोणते नाविन्यपूर्ण बदल करता येतील यावर आपले विचार मांडले"
697210c6ab8e50102477b348,2026-02-11,2026-02-12T17:54:29.180Z,697b1e2cc01f188423ea7e17,true,"शाळेच्या वेळेतील बदलामुळे शिक्षक आणि विद्यार्थी यांना वाहतुकीमुळे निर्माण होणाऱ्या  समस्यांना कशाप्रकारे सामोरे जावे लागते यावर चर्चा केली"
697210c6ab8e50102477b348,2026-02-11,2026-02-12T17:54:29.180Z,697b1e2cc01f188423ea7e19,true,"प्रत्यक्ष अनुभव, इंटरनेटच्या माध्यमातून तसेच स्वतः विविध प्रश्न प्रकारानुसार प्रश्न तयार केल्यामुळे आणि नोट्स काढल्यामुळे पाठ समजून घेण्यासाठी मदत झाली"
69724cdb5dab9a102eb56a2a,2026-02-11,2026-02-12T17:54:37.679Z,697b1e2cc01f188423ea7e0f,true,"विद्यार्थिनीचे बोलण्याकडे लक्ष होते. जशी कृती सांगेल तशी कृती विद्यार्थिनी करत होती. कृती करत असताना विद्यार्थिनीची  जिज्ञासू वृत्ती दिसून आली. त्यामुळे त्या विद्यार्थिनीला अभ्यासाची आवड आहे हे लगेच लक्षात आले."
69724cdb5dab9a102eb56a2a,2026-02-11,2026-02-12T17:54:37.679Z,697b1e2cc01f188423ea7e1a,true,"मागील पाठाची, घटकाची उजळणी करत असल्यामुळे विद्यार्थ्यांना त्याचा शिकण्यामध्ये फायदा होतो  तसेच कमी वेळेमध्ये नवीन ज्ञान घेता येते हे सांगितले."
69724cdb5dab9a102eb56a2a,2026-02-11,2026-02-12T17:54:37.679Z,697b1e2cc01f188423ea7e19,true,"फळ्यावर आकृत्या काढून समजावले तसेच नकाशाचा वापर केल्यामुळे, स्पष्टीकरण यामुळे आजचा घटक लगेच समजला."
6971b9aa9f16fa0f9d681db9,2026-02-11,2026-02-12T17:58:36.598Z,697b1e2cc01f188423ea7e13,true,"विद्यार्थ्याकडून विक्रेता आणि ग्राहक एक्टिविटी केल्यामुळे मुलांची खरेदी- विक्री संकल्पना स्पष्ट झाली . संभाषण कौशल्य सुधारण्यास मदत झाली. वेळ कमी मिळाला."
6971b9aa9f16fa0f9d681db9,2026-02-11,2026-02-12T17:58:36.598Z,697b1e2cc01f188423ea7e1a,true,"मुले ही एक्टिविटी करताना दिलेले पैसे मोजून घेत होती.वास्तूची देवाणघेवाण करत होते. यासाठी  खोट्या नोटा तसेच भाजीपाला आणि स्टेशनरी साहीत्य घेतले होते."
696ddeabc6f1e96897240033,2026-02-12,2026-02-13T06:42:35.034Z,697b1e2cc01f188423ea7e11,true,"When I gave daily life examples children were very  happy  to hear."
6971a5e202a54777460232a6,2026-02-12,2026-02-13T07:01:18.376Z,697b1e2cc01f188423ea7e11,true,"Writes his daily routine and time ."
6971d68b5dab9a102eb17bb7,2026-02-12,2026-02-13T07:01:34.654Z,697b1e2cc01f188423ea7e11,true,"स्वतः बनवलेल्या घड्याळाच्या प्रतिकृती वर आपली दिनचर्या सांगताना विविध वेळ दाखवणे."
696ddc8e7c028268c457d8a1,2026-02-12,2026-02-13T09:10:58.544Z,697b1e2cc01f188423ea7e0f,true,"आतिफ शेख हा विद्यार्थी लिहिताना अडखळतो वाचण्याचा प्रयत्न करतो"
696ddc8e7c028268c457d8a1,2026-02-12,2026-02-13T09:10:58.544Z,697b1e2cc01f188423ea7e15,true,"मुलांना समुद्र हा शब्द दिला तर समुद्राशी संबंधित अनेक शब्द ते सांगतात"
696ddc8e7c028268c457d8a1,2026-02-12,2026-02-13T09:10:58.544Z,697b1e2cc01f188423ea7e17,true,"तलहा बागवान हा विद्यार्थी सतत दुसऱ्यांच्या खोड्या काढत असतो त्याविषयी चर्चा सहकारी शिक्षकांशी केली"
696de1e7c6f1e96897241a2a,2026-02-12,2026-02-13T10:48:31.972Z,697b1e2cc01f188423ea7e13,true,"विज्ञानाच्या तासाला Activity प्रत्येक विद्यार्थ्यांने त्यांनी तयार केलेल्या लॅमिनेटेड पेपरवर केली .. विद्यार्थी  उत्साहाने सहभागी झाले ."
696de1e7c6f1e96897241a2a,2026-02-12,2026-02-13T10:48:31.972Z,697b1e2cc01f188423ea7e1a,true,"विद्यार्थ्यांनी स्वतः गणिते तयार केली .एकमेकांना त्यासाठी सहकार्य केले ."
696de1e7c6f1e96897241a2a,2026-02-12,2026-02-13T10:48:31.972Z,697b1e2cc01f188423ea7e17,true,"विज्ञानातील नावड घालविण्यासाठी विद्यार्थ्यांचा कृतीयुक्त सहभाग प्रत्येक तासिकेला करून घेण्याचा आपण प्रयत्न करायला पाहिजे.विज्ञान अधिक सोपं कसं करता येईल याचा विचार आपल्याकडून व्हायला हवा ."
6971fb855dab9a102eb2b271,2026-02-12,2026-02-13T10:59:33.421Z,697b1e2cc01f188423ea7e11,false,"B.ed practice lesson"
6971fb855dab9a102eb2b271,2026-02-12,2026-02-13T10:59:33.421Z,697b1e2cc01f188423ea7e13,false,"On half day leave"
6971fb855dab9a102eb2b271,2026-02-12,2026-02-13T10:59:33.421Z,697b1e2cc01f188423ea7e15,false,"On half day leave"
6971b04c02a5477746026007,2026-02-12,2026-02-13T12:16:44.452Z,697b1e2cc01f188423ea7e10,false,"शेकडेवारीच्या बाबतीत खूपच खालच्या स्तरावर जाऊन शिकवावे लागत आहे."
69720006ab8e501024773922,2026-02-12,2026-02-13T12:28:28.347Z,697b1e2cc01f188423ea7e15,true,"Lesson summary explained by student"
69720006ab8e501024773922,2026-02-12,2026-02-13T12:28:28.347Z,697b1e2cc01f188423ea7e10,true,"Reading activity साठी जोडीदारासोबत काम करू  दिले."
6971b05d02a5477746026095,2026-02-12,2026-02-13T13:15:50.781Z,697b1e2cc01f188423ea7e0f,false,"एका विद्यार्थ्याचे निरिक्षण शक्य झाले नाही."
697210c6ab8e50102477b348,2026-02-12,2026-02-13T14:22:27.511Z,697b1e2cc01f188423ea7e15,true,"पर्यटन म्हणजे काय ते सांगून धार्मिक आणि ऐतिहासिक पर्यटन स्थळांची नावे आणि ती स्थळे कशासाठी प्रसिद्ध आहेत हे  विद्यार्थ्यांनी स्वतः गुगल वरून शोधून काढली आणि वर्गात चर्चा केली."
697210c6ab8e50102477b348,2026-02-12,2026-02-13T14:22:27.511Z,697b1e2cc01f188423ea7e17,true,"इयत्ता पाचवी ते दहावीच्या विद्यार्थ्यांसाठी पर्यटनाच्या माध्यमातून इयत्ता नुसार विविध ठिकाणांचे क्षेत्रभेटीचे नियोजन केले"
697210c6ab8e50102477b348,2026-02-12,2026-02-13T14:22:27.511Z,697b1e2cc01f188423ea7e19,true,"पर्यटनाची गुगल वरून काढलेली माहिती आणि केलेली क्षेत्रभेट यामुळे पर्यटन हा धडा समजून घेण्यासाठी मदत झाली"
69708fd34f32384a3ca50f55,2026-02-12,2026-02-13T14:51:12.163Z,697b1e2cc01f188423ea7e1a,true,"Adhya पेपर युनिट टेस्ट टू चे पेपर दाखवताना आद्याने इंटीजर्सची बेरीज वजाबाकी अचूक केल्याबद्दल तिचे कौतुक केले"
69708fd34f32384a3ca50f55,2026-02-12,2026-02-13T14:51:12.163Z,697b1e2cc01f188423ea7e13,true,"घटक चाचणी 2 चे पेपर दाखवल्यानंतर मुलांना त्यांच्याच झालेल्या चुका लिहायला सांगितल्या व त्याचे कलेक्शन करून काही कॉमन मिस्टेक आहेत का त्याबद्दल अधिक विचार केला"
69708fd34f32384a3ca50f55,2026-02-12,2026-02-13T14:51:12.163Z,697b1e2cc01f188423ea7e0f,true,"वर्गात सतत अस्वस्थ राहणाऱ्या विद्यार्थ्यांचे निरीक्षण करून कारणाच्या शोध घेण्याचा प्रयत्न केला त्याच्याशी संवाद केला"
69724cdb5dab9a102eb56a2a,2026-02-12,2026-02-13T14:57:35.805Z,697b1e2cc01f188423ea7e1a,true,"विदयार्थी लक्षपूर्वक ऐकत आहेत. दिलेला अभ्यास पूर्ण करताना दिसत आहेत."
69724cdb5dab9a102eb56a2a,2026-02-12,2026-02-13T14:57:35.805Z,697b1e2cc01f188423ea7e12,true,"विदयार्थी अवांतर वाचन करत आहेत त्यामुळे विचारलेल्या प्रश्नाचे उत्तर योग्य देण्याचा प्रयत्न करत आहेत."
69724cdb5dab9a102eb56a2a,2026-02-12,2026-02-13T14:57:35.805Z,697b1e2cc01f188423ea7e19,true,"चार्टचा वापर, पेशवे वंशावळ चार्ट व नकाशा यामुळे आज शिकवलेला घटक लगेच समजला."
696ddce5c6f1e9689723f17f,2026-02-12,2026-02-13T16:55:56.285Z,697b1e2cc01f188423ea7e12,true,"पाठातील जोडशब्द का लिहायचे असा प्रश्न विचारल्यावर विद्यार्थ्यानी वेगवेगळी उत्तरे दिली."
696de1e7c6f1e96897241a2a,2026-02-13,2026-02-14T10:15:26.946Z,697b1e2cc01f188423ea7e13,true,"विद्यार्थ्यांसाठी एका chapter वर practice test घेतली .  विद्यार्थ्यनि फळ्यावर सर्व गणिते सोडवली . त्या कालावधीत विद्यार्थ्यांच्या शंकांचे निरसन केले . नियोजन केले असते तर practice paper ची print देता आली असती ."
696de1e7c6f1e96897241a2a,2026-02-13,2026-02-14T10:15:26.946Z,697b1e2cc01f188423ea7e1a,true,"विद्यार्थ्यांनी शंका विचारल्या . मित्रमैत्रिणींची मदत घेवून गणिते सोडवली . बक्षिस दिले ."
696de1e7c6f1e96897241a2a,2026-02-13,2026-02-14T10:15:26.946Z,697b1e2cc01f188423ea7e17,true,"विद्यार्थ्यांचे गट करून प्रत्येक गटाला एक विद्यार्थी  गणित प्रमुख म्हणून नेमला आहे . पण वेळ  , विद्यार्थी संख्या , अभ्यासक्रम, बोर्ड परीक्षा  यमुळे  नियोजन कसे करावे ? याबाबत चर्चा केली ."
6971a5ff02a5477746023303,2026-02-13,2026-02-14T13:09:51.344Z,697b1e2cc01f188423ea7e0f,true,"To my surprise my most quiet student I observed, he enjoys company of his benchmate very much. He listens all her talks. She is talkative but he listens her and smile and respond to her. He never gets bored of her. He is her great partner, helper, secret keeper."
